timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,surface_score_mean,surface_score_std,tangent_lp_mean,tangent_lp_std,tangent_lp_max,planarity_mean,planarity_std,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
29.399428,hybrid_plane_surface,393,223,0.011516,0.012509,0.149054,0.011516,0.012509,0.149054,0.943110,0.052020,0.273131,0.174847,1.229342,0.998473,0.002664,0.567430,0.001332,0.000018,0.001916,0.000091
29.499675,hybrid_plane_surface,457,256,0.014832,0.024642,0.208898,0.014832,0.024642,0.208898,0.932818,0.091242,0.260744,0.173145,1.326861,0.998512,0.002467,0.560175,0.001720,0.000025,0.002177,0.000081
29.599513,hybrid_plane_surface,528,306,0.011911,0.015030,0.169762,0.011911,0.015030,0.169762,0.941600,0.061982,0.279902,0.189686,1.240299,0.998227,0.003056,0.579545,0.001947,0.000028,0.002563,0.000049
29.699356,hybrid_plane_surface,571,314,0.012499,0.011580,0.070950,0.012499,0.011580,0.070950,0.938771,0.051103,0.274524,0.180885,1.230057,0.997913,0.003191,0.549912,0.001964,0.000026,0.002546,0.000031
29.799987,hybrid_plane_surface,559,308,0.015752,0.020472,0.157878,0.015752,0.020472,0.157878,0.926168,0.083699,0.265981,0.187726,1.237891,0.997678,0.003217,0.550984,0.002245,0.000025,0.002813,0.000025
29.899833,hybrid_plane_surface,536,282,0.017726,0.021879,0.147956,0.017726,0.021879,0.147956,0.917534,0.089819,0.280438,0.209360,1.276169,0.997298,0.003550,0.526119,0.001884,0.000025,0.002433,0.000051
29.999677,hybrid_plane_surface,527,285,0.022552,0.023020,0.194386,0.022552,0.023020,0.194386,0.901416,0.089522,0.290488,0.195885,1.227655,0.996919,0.003787,0.540797,0.001697,0.000023,0.002020,0.000059
30.099521,hybrid_plane_surface,597,312,0.021281,0.022571,0.149430,0.021281,0.022571,0.149430,0.904529,0.089370,0.297710,0.209191,1.260030,0.996838,0.003559,0.522613,0.002064,0.000025,0.002907,0.000045
30.199368,hybrid_plane_surface,759,373,0.023182,0.025549,0.179016,0.023182,0.025549,0.179016,0.902091,0.093682,0.291250,0.195795,1.100136,0.997071,0.003144,0.491436,0.002249,0.000028,0.003245,0.000054
30.299997,hybrid_plane_surface,762,354,0.021355,0.023246,0.139268,0.021355,0.023246,0.139268,0.910310,0.086211,0.302649,0.203740,1.219960,0.996959,0.004260,0.464567,0.002632,0.000027,0.003780,0.000084
30.399826,hybrid_plane_surface,723,313,0.021683,0.023522,0.209001,0.021683,0.023522,0.209001,0.908102,0.086395,0.332080,0.262452,2.146335,0.996814,0.003898,0.432918,0.002488,0.000029,0.003643,0.000052
30.499660,hybrid_plane_surface,733,310,0.021106,0.020861,0.105038,0.021106,0.020861,0.105038,0.910363,0.079644,0.318533,0.208950,1.412919,0.996942,0.003772,0.422920,0.002398,0.000025,0.003546,0.000063
30.599489,hybrid_plane_surface,758,317,0.020466,0.022867,0.178736,0.020466,0.022867,0.178736,0.913745,0.084457,0.348985,0.236293,1.377345,0.996807,0.004626,0.418206,0.002254,0.000021,0.003503,0.000053
30.699738,hybrid_plane_surface,652,294,0.019354,0.021622,0.132011,0.019354,0.021622,0.132011,0.914365,0.092501,0.348517,0.259812,1.829904,0.997129,0.004465,0.450920,0.002311,0.000024,0.003008,0.000077
30.799584,hybrid_plane_surface,588,270,0.018842,0.019684,0.124205,0.018842,0.019684,0.124205,0.922046,0.073317,0.320018,0.239602,1.453992,0.997555,0.003438,0.459184,0.001873,0.000022,0.002727,0.000037
30.899416,hybrid_plane_surface,504,258,0.020139,0.020863,0.118541,0.020139,0.020863,0.118541,0.912788,0.089265,0.339215,0.249364,1.442326,0.997246,0.005768,0.511905,0.002057,0.000023,0.002632,0.000040
31.000045,hybrid_plane_surface,485,240,0.015983,0.017527,0.107335,0.015983,0.017527,0.107335,0.925156,0.081898,0.361402,0.358402,4.532078,0.997527,0.004741,0.494845,0.001668,0.000019,0.002241,0.000021
31.099908,hybrid_plane_surface,489,247,0.016971,0.019877,0.195873,0.016971,0.019877,0.195873,0.923665,0.085627,0.331907,0.237023,1.505758,0.998057,0.003291,0.505112,0.001505,0.000016,0.002260,0.000024
31.199742,hybrid_plane_surface,539,292,0.017484,0.021441,0.187916,0.017484,0.021441,0.187916,0.922504,0.088798,0.294803,0.194396,1.064763,0.997606,0.004014,0.541744,0.001795,0.000018,0.002423,0.000010
31.299592,hybrid_plane_surface,558,285,0.015309,0.017881,0.108507,0.015309,0.017881,0.108507,0.928916,0.080132,0.290895,0.187747,0.982849,0.998030,0.002734,0.510753,0.002050,0.000027,0.002723,0.000009
31.399439,hybrid_plane_surface,571,290,0.013622,0.012117,0.091527,0.013622,0.012117,0.091527,0.938110,0.050286,0.299558,0.187007,1.262537,0.998035,0.003124,0.507881,0.001941,0.000019,0.002559,0.000031
31.499687,hybrid_plane_surface,505,243,0.012554,0.012056,0.071470,0.012554,0.012056,0.071470,0.941666,0.049598,0.259972,0.152068,0.905412,0.997881,0.003468,0.481188,0.001784,0.000023,0.002272,0.000024
31.599518,hybrid_plane_surface,467,212,0.012680,0.014336,0.140736,0.012680,0.014336,0.140736,0.940187,0.055618,0.279875,0.195180,1.516632,0.997840,0.003585,0.453961,0.001844,0.000022,0.002311,0.000029
31.699368,hybrid_plane_surface,436,208,0.014809,0.016232,0.107385,0.014809,0.016232,0.107385,0.928207,0.077577,0.271986,0.162151,0.966501,0.997782,0.003383,0.477064,0.001634,0.000018,0.002213,0.000012
31.800011,hybrid_plane_surface,384,165,0.013760,0.017082,0.118141,0.013760,0.017082,0.118141,0.933976,0.071045,0.266715,0.168829,0.987244,0.997738,0.002663,0.429688,0.001361,0.000014,0.001696,0.000011
31.899848,hybrid_plane_surface,361,141,0.018830,0.015701,0.117191,0.018830,0.015701,0.117191,0.914795,0.064533,0.296476,0.229092,1.478239,0.998183,0.002945,0.390582,0.001426,0.000014,0.001749,0.000021
31.999693,hybrid_plane_surface,492,245,0.012881,0.012430,0.087525,0.012881,0.012430,0.087525,0.938580,0.052897,0.274072,0.166817,1.243686,0.998146,0.002514,0.497967,0.001638,0.000024,0.002195,0.000026
32.099542,hybrid_plane_surface,695,399,0.013030,0.012832,0.108682,0.013030,0.012832,0.108682,0.938994,0.053612,0.286299,0.183067,1.277176,0.998088,0.002943,0.574101,0.002394,0.000032,0.002960,0.000021
32.199389,hybrid_plane_surface,789,403,0.014953,0.016019,0.151772,0.014953,0.016019,0.151772,0.931806,0.065306,0.288472,0.203184,1.437036,0.998027,0.003234,0.510773,0.002588,0.000037,0.003446,0.000036
32.300025,hybrid_plane_surface,715,380,0.018572,0.019790,0.153353,0.018572,0.019790,0.153353,0.919638,0.079463,0.299761,0.199412,1.410459,0.997900,0.003127,0.531469,0.002317,0.000030,0.002891,0.000027
32.399859,hybrid_plane_surface,646,360,0.015915,0.014357,0.115207,0.015915,0.014357,0.115207,0.929719,0.059464,0.321501,0.212081,1.555982,0.997620,0.003874,0.557276,0.002543,0.000028,0.003293,0.000027
32.499693,hybrid_plane_surface,449,231,0.019904,0.018609,0.105862,0.019904,0.018609,0.105862,0.919000,0.071300,0.323014,0.235669,1.505810,0.997829,0.002944,0.514477,0.001582,0.000024,0.002283,0.000031
32.599530,hybrid_plane_surface,325,164,0.024327,0.022929,0.127971,0.024327,0.022929,0.127971,0.897158,0.091355,0.347655,0.230236,1.211157,0.997489,0.003946,0.504615,0.001120,0.000015,0.001629,0.000027
32.699372,hybrid_plane_surface,229,101,0.019037,0.020685,0.147073,0.019037,0.020685,0.147073,0.914663,0.072194,0.385304,0.305229,1.829857,0.996589,0.005415,0.441048,0.000868,0.000010,0.001293,0.000009
32.800012,hybrid_plane_surface,209,74,0.027980,0.026940,0.127070,0.027980,0.026940,0.127070,0.874590,0.124821,0.443564,0.298763,1.534204,0.996901,0.004626,0.354067,0.000691,0.000008,0.001119,0.000012
32.899832,hybrid_plane_surface,227,79,0.019668,0.018122,0.078104,0.019668,0.018122,0.078104,0.913358,0.073184,0.390951,0.251466,1.264117,0.997491,0.002686,0.348018,0.000949,0.000009,0.001442,0.000016
32.999673,hybrid_plane_surface,348,130,0.025154,0.028239,0.158894,0.025154,0.028239,0.158894,0.888965,0.120171,0.349030,0.276673,1.632587,0.996749,0.004630,0.373563,0.001355,0.000018,0.001940,0.000035
33.099507,hybrid_plane_surface,448,207,0.022174,0.017094,0.074433,0.022174,0.017094,0.074433,0.907551,0.061419,0.303560,0.221261,1.400154,0.997775,0.003641,0.462054,0.001618,0.000018,0.002047,0.000021
33.199743,hybrid_plane_surface,594,307,0.017120,0.015806,0.094459,0.017120,0.015806,0.094459,0.923640,0.068108,0.295918,0.200412,1.289434,0.997629,0.003769,0.516835,0.002367,0.000026,0.002944,0.000018
33.299586,hybrid_plane_surface,709,376,0.014512,0.015123,0.121382,0.014512,0.015123,0.121382,0.934136,0.061451,0.286062,0.190516,1.615730,0.997718,0.003673,0.530324,0.002508,0.000034,0.003318,0.000034
33.399409,hybrid_plane_surface,802,436,0.015518,0.014300,0.150324,0.015518,0.014300,0.150324,0.930863,0.057515,0.292096,0.187304,1.291255,0.998028,0.003394,0.543641,0.003126,0.000036,0.003877,0.000027
33.500051,hybrid_plane_surface,789,432,0.015609,0.015104,0.156006,0.015609,0.015104,0.156006,0.930638,0.063303,0.277068,0.195390,1.331115,0.998279,0.002411,0.547529,0.003128,0.000043,0.004062,0.000048
33.599893,hybrid_plane_surface,854,440,0.015910,0.016844,0.144970,0.015910,0.016844,0.144970,0.931791,0.064929,0.291263,0.182162,1.084285,0.997978,0.003345,0.515222,0.002582,0.000035,0.003809,0.000035
33.699734,hybrid_plane_surface,782,413,0.018625,0.018392,0.109900,0.018625,0.018392,0.109900,0.924280,0.066536,0.311605,0.215045,1.516628,0.997591,0.003679,0.528133,0.002623,0.000036,0.003594,0.000046
33.799579,hybrid_plane_surface,680,307,0.029569,0.024908,0.144938,0.029569,0.024908,0.144938,0.888491,0.080001,0.328176,0.221397,1.344629,0.997267,0.004355,0.451471,0.002741,0.000028,0.003606,0.000046
33.899402,hybrid_plane_surface,525,246,0.025987,0.021971,0.129204,0.025987,0.021971,0.129204,0.893466,0.089017,0.344030,0.256481,1.471067,0.997444,0.002795,0.468571,0.001929,0.000027,0.002975,0.000067
34.000034,hybrid_plane_surface,393,184,0.021509,0.018595,0.100999,0.021509,0.018595,0.100999,0.907408,0.080556,0.342194,0.236301,1.411241,0.997028,0.004608,0.468193,0.001794,0.000016,0.002245,0.000026
34.099881,hybrid_plane_surface,365,156,0.017395,0.016346,0.104317,0.017395,0.016346,0.104317,0.923353,0.067721,0.305335,0.188370,0.931439,0.997269,0.004404,0.427397,0.001350,0.000010,0.001891,0.000017
34.199730,hybrid_plane_surface,426,184,0.018122,0.016541,0.096379,0.018122,0.016541,0.096379,0.917796,0.072842,0.304963,0.207705,1.207986,0.996973,0.005025,0.431925,0.001595,0.000017,0.002136,0.000019
34.299576,hybrid_plane_surface,435,182,0.017142,0.021074,0.176616,0.017142,0.021074,0.176616,0.921150,0.085901,0.315477,0.210376,1.409956,0.997333,0.003998,0.418391,0.001857,0.000017,0.002342,0.000009
34.399416,hybrid_plane_surface,425,189,0.015484,0.017027,0.126010,0.015484,0.017027,0.126010,0.925767,0.079569,0.286021,0.185378,1.051744,0.997375,0.003612,0.444706,0.001311,0.000013,0.001999,0.000014
34.500057,hybrid_plane_surface,365,155,0.014899,0.015377,0.132849,0.014899,0.015377,0.132849,0.928449,0.060542,0.269086,0.171630,0.910889,0.996838,0.004702,0.424658,0.001353,0.000013,0.001692,0.000011
34.599890,hybrid_plane_surface,305,122,0.016678,0.016518,0.105474,0.016678,0.016518,0.105474,0.923009,0.068834,0.249373,0.147106,0.953028,0.997624,0.003809,0.400000,0.001101,0.000012,0.001445,0.000009
34.699738,hybrid_plane_surface,320,129,0.014199,0.014704,0.095686,0.014199,0.014704,0.095686,0.930746,0.066079,0.299430,0.260405,1.676050,0.997604,0.003849,0.403125,0.001133,0.000014,0.001546,0.000028
34.799572,hybrid_plane_surface,384,195,0.014323,0.015381,0.104586,0.014323,0.015381,0.104586,0.930324,0.069679,0.257776,0.181661,1.292755,0.998028,0.003084,0.507812,0.001406,0.000018,0.001799,0.000014
34.899415,hybrid_plane_surface,390,211,0.015951,0.012221,0.056434,0.015951,0.012221,0.056434,0.928223,0.048242,0.267164,0.164572,1.199083,0.998092,0.002518,0.541026,0.001651,0.000025,0.002029,0.000028
35.000057,hybrid_plane_surface,356,164,0.013048,0.015713,0.144273,0.013048,0.015713,0.144273,0.934406,0.070356,0.265753,0.184679,1.215686,0.997691,0.003368,0.460674,0.001267,0.000018,0.001534,0.000036
35.099901,hybrid_plane_surface,283,111,0.014330,0.014621,0.109517,0.014330,0.014621,0.109517,0.927729,0.063080,0.262838,0.161791,0.990088,0.997562,0.003747,0.392226,0.001065,0.000012,0.001450,0.000022
35.199735,hybrid_plane_surface,285,112,0.013506,0.017907,0.169411,0.013506,0.017907,0.169411,0.932323,0.071541,0.262399,0.177506,1.209762,0.997573,0.004013,0.392982,0.001131,0.000012,0.001468,0.000024
35.299576,hybrid_plane_surface,329,128,0.013035,0.012443,0.079196,0.013035,0.012443,0.079196,0.934324,0.057898,0.256107,0.155176,0.961938,0.997449,0.003583,0.389058,0.001097,0.000014,0.001506,0.000021
35.399426,hybrid_plane_surface,386,189,0.021578,0.018090,0.086399,0.021578,0.018090,0.086399,0.902365,0.071768,0.269136,0.177654,1.251712,0.997561,0.004130,0.489637,0.001566,0.000019,0.002029,0.000026
35.499675,hybrid_plane_surface,342,163,0.013233,0.012080,0.084705,0.013233,0.012080,0.084705,0.934639,0.053919,0.263045,0.165107,0.954185,0.997472,0.003770,0.476608,0.001254,0.000016,0.001666,0.000021
35.599508,hybrid_plane_surface,263,95,0.016412,0.014734,0.077796,0.016412,0.014734,0.077796,0.917058,0.070539,0.293003,0.161104,0.797496,0.996428,0.005274,0.361217,0.000979,0.000011,0.001355,0.000019
35.699359,hybrid_plane_surface,243,75,0.015691,0.017083,0.074523,0.015691,0.017083,0.074523,0.919723,0.076933,0.285953,0.209488,1.201180,0.996819,0.004357,0.308642,0.000953,0.000009,0.001397,0.000029
35.799999,hybrid_plane_surface,281,119,0.017565,0.017762,0.112566,0.017565,0.017762,0.112566,0.915171,0.075723,0.265919,0.173081,0.985085,0.997102,0.004207,0.423488,0.001025,0.000012,0.001359,0.000044
35.899827,hybrid_plane_surface,412,221,0.014496,0.013672,0.106217,0.014496,0.013672,0.106217,0.930690,0.060016,0.264178,0.149729,0.863570,0.997700,0.003469,0.536408,0.001360,0.000017,0.001726,0.000047
35.999662,hybrid_plane_surface,589,317,0.012665,0.011032,0.064820,0.012665,0.011032,0.064820,0.940274,0.044704,0.265537,0.164980,1.156927,0.997863,0.003128,0.538200,0.002275,0.000027,0.002727,0.000024
36.099505,hybrid_plane_surface,713,380,0.011049,0.011293,0.097371,0.011049,0.011293,0.097371,0.946839,0.047407,0.261364,0.159426,1.127157,0.997827,0.003121,0.532959,0.002607,0.000033,0.003340,0.000026
36.199348,hybrid_plane_surface,726,380,0.014332,0.014469,0.112144,0.014332,0.014469,0.112144,0.933316,0.067025,0.277129,0.183123,1.690739,0.997765,0.002908,0.523416,0.003026,0.000033,0.003872,0.000033
36.299985,hybrid_plane_surface,728,377,0.015363,0.016334,0.129046,0.015363,0.016334,0.129046,0.930667,0.069020,0.294379,0.198675,1.429436,0.997792,0.003064,0.517857,0.003017,0.000030,0.004040,0.000040
36.399831,hybrid_plane_surface,647,338,0.016102,0.015096,0.098289,0.016102,0.015096,0.098289,0.929132,0.063353,0.300334,0.226286,1.667276,0.997405,0.003802,0.522411,0.002250,0.000027,0.003211,0.000052
36.499678,hybrid_plane_surface,702,351,0.019449,0.020854,0.161478,0.019449,0.020854,0.161478,0.919080,0.076665,0.320907,0.234545,1.306077,0.996843,0.003856,0.500000,0.002566,0.000042,0.003515,0.000077
36.599526,hybrid_plane_surface,716,343,0.019842,0.019706,0.117818,0.019842,0.019706,0.117818,0.916004,0.077861,0.344823,0.257573,1.539116,0.996580,0.004400,0.479050,0.002519,0.000032,0.003342,0.000042
36.699368,hybrid_plane_surface,784,345,0.022723,0.024305,0.186746,0.022723,0.024305,0.186746,0.905728,0.094614,0.320540,0.232473,1.280353,0.996138,0.004832,0.440051,0.002624,0.000022,0.003600,0.000073
36.799994,hybrid_plane_surface,813,376,0.021795,0.024656,0.212609,0.021795,0.024656,0.212609,0.908101,0.096504,0.306852,0.212753,1.341489,0.996518,0.004153,0.462485,0.004586,0.000027,0.004238,0.000053
36.899826,hybrid_plane_surface,845,409,0.019554,0.020073,0.131547,0.019554,0.020073,0.131547,0.917491,0.077538,0.317953,0.231423,1.467897,0.996831,0.004044,0.484024,0.003104,0.000035,0.004119,0.000240
36.999674,hybrid_plane_surface,796,401,0.018567,0.021419,0.147603,0.018567,0.021419,0.147603,0.919280,0.088554,0.307759,0.195067,1.253224,0.996950,0.004100,0.503769,0.003888,0.000044,0.004297,0.000124
37.099524,hybrid_plane_surface,736,376,0.019575,0.024701,0.149983,0.019575,0.024701,0.149983,0.917247,0.093089,0.286882,0.197363,1.404542,0.997069,0.003819,0.510870,0.002380,0.000033,0.002868,0.000054
37.199366,hybrid_plane_surface,712,366,0.019187,0.023969,0.196155,0.019187,0.023969,0.196155,0.919188,0.089021,0.285462,0.195229,1.392660,0.997207,0.003748,0.514045,0.002666,0.000034,0.003279,0.000064
37.300000,hybrid_plane_surface,725,380,0.019973,0.021732,0.156822,0.019973,0.021732,0.156822,0.916826,0.081190,0.290670,0.199188,1.240702,0.997006,0.003964,0.524138,0.002127,0.000032,0.002777,0.000031
37.399833,hybrid_plane_surface,738,389,0.018090,0.019932,0.119932,0.018090,0.019932,0.119932,0.922865,0.080439,0.281157,0.190072,1.190105,0.997318,0.003847,0.527100,0.002216,0.000026,0.003277,0.000043
37.499682,hybrid_plane_surface,745,406,0.019659,0.023859,0.223172,0.019659,0.023859,0.223172,0.918591,0.086868,0.312546,0.212881,1.361221,0.997298,0.004010,0.544966,0.002187,0.000031,0.002979,0.000050
37.599527,hybrid_plane_surface,770,398,0.019955,0.020445,0.110792,0.019955,0.020445,0.110792,0.917295,0.078519,0.299682,0.201470,1.088487,0.997041,0.003407,0.516883,0.002913,0.000031,0.003946,0.000061
37.699379,hybrid_plane_surface,778,373,0.019066,0.020105,0.112615,0.019066,0.020105,0.112615,0.920958,0.074290,0.314379,0.226819,1.378437,0.996995,0.003463,0.479434,0.002705,0.000033,0.003587,0.000050
37.800023,hybrid_plane_surface,780,355,0.019550,0.021996,0.142775,0.019550,0.021996,0.142775,0.918988,0.085770,0.318173,0.209419,1.331599,0.996733,0.004281,0.455128,0.002163,0.000027,0.003202,0.000054
37.899845,hybrid_plane_surface,769,337,0.020519,0.021707,0.179522,0.020519,0.021707,0.179522,0.919166,0.077747,0.313160,0.205416,1.242118,0.996905,0.003634,0.438231,0.002198,0.000023,0.003493,0.000066
37.999702,hybrid_plane_surface,766,326,0.016314,0.016695,0.104984,0.016314,0.016695,0.104984,0.932366,0.060686,0.313657,0.197211,1.143244,0.996800,0.004270,0.425587,0.001986,0.000021,0.003270,0.000082
38.099544,hybrid_plane_surface,781,368,0.018249,0.020184,0.146571,0.018249,0.020184,0.146571,0.922647,0.083915,0.320760,0.232527,1.474999,0.997085,0.003909,0.471191,0.002022,0.000028,0.002874,0.000047
38.199387,hybrid_plane_surface,786,396,0.015891,0.017354,0.184793,0.015891,0.017354,0.184793,0.931697,0.066726,0.301611,0.208340,1.295424,0.997307,0.004099,0.503817,0.002383,0.000032,0.003584,0.000030
38.300046,hybrid_plane_surface,835,418,0.017369,0.017497,0.143413,0.017369,0.017497,0.143413,0.925924,0.068795,0.309386,0.227515,1.483760,0.997231,0.004497,0.500599,0.002845,0.000033,0.003662,0.000058
38.399886,hybrid_plane_surface,816,423,0.016107,0.017613,0.208940,0.016107,0.017613,0.208940,0.932517,0.062623,0.284590,0.185814,1.069562,0.997973,0.003073,0.518382,0.003327,0.000052,0.004142,0.000089
38.499727,hybrid_plane_surface,793,387,0.017026,0.014252,0.109208,0.017026,0.014252,0.109208,0.929842,0.051714,0.288254,0.195556,1.243175,0.997935,0.002716,0.488020,0.002646,0.000032,0.003630,0.000096
38.599569,hybrid_plane_surface,771,328,0.019410,0.021405,0.223472,0.019410,0.021405,0.223472,0.921748,0.069252,0.297179,0.218487,1.572587,0.997451,0.003895,0.425422,0.002440,0.000030,0.003452,0.000111
38.699409,hybrid_plane_surface,703,258,0.021447,0.021851,0.210535,0.021447,0.021851,0.210535,0.916742,0.069398,0.302851,0.215624,1.466983,0.997568,0.004092,0.366999,0.002107,0.000023,0.002960,0.000101
38.800056,hybrid_plane_surface,688,279,0.019808,0.019875,0.129974,0.019808,0.019875,0.129974,0.921046,0.069340,0.314429,0.229892,1.596596,0.997324,0.004570,0.405523,0.002198,0.000023,0.002936,0.000092
38.899899,hybrid_plane_surface,695,312,0.018309,0.020322,0.172259,0.018309,0.020322,0.172259,0.924304,0.070695,0.312441,0.231977,1.753462,0.997743,0.003854,0.448921,0.002369,0.000029,0.003139,0.000086
38.999753,hybrid_plane_surface,692,381,0.015281,0.015985,0.117502,0.015281,0.015985,0.117502,0.932415,0.058231,0.304737,0.215406,1.404606,0.997803,0.003604,0.550578,0.002263,0.000029,0.002861,0.000069
